datetime,user,text,group_id,clean_text,year,quarter,month
2025-07-11 19:34:02,Sharon Y,aiyo any other you can drink without puke ?,2025 DEC SG Mummys,aiyo drink without puke,2025,3,7
2025-07-11 19:34:30,Sharon Y,ya lor.,2025 DEC SG Mummys,ya lor,2025,3,7
2025-07-11 19:34:33,YN. ᥫ᭡,tea. lol. but can’t drink alot also.,2025 DEC SG Mummys,tea laugh loud ’ drink alot also,2025,3,7
2025-07-11 19:34:38,YN. ᥫ᭡,i very stress,2025 DEC SG Mummys,stress,2025,3,7
2025-07-11 19:34:44,YN. ᥫ᭡,nxt week need to take ogtt,2025 DEC SG Mummys,nxt week need take ogtt,2025,3,7
2025-07-11 19:34:55,Vern 🍭🦄,"Deink too much water, pee a lot, don’t drink enough also cannot 🫠🫠",2025 DEC SG Mummys,deink much water pee lot ’ drink enough also,2025,3,7
2025-07-11 19:35:34,YN. ᥫ᭡,yalor…. 😵‍💫😵‍💫😵‍💫,2025 DEC SG Mummys,yalor…,2025,3,7
2025-07-11 19:35:39,Sharon Y,what abt tea without caffeine ? floral tea that kind ?,2025 DEC SG Mummys,abt tea without caffeine floral tea kind,2025,3,7
2025-07-11 19:36:02,SW,Oh how come so fast?,2025 DEC SG Mummys,oh come fast,2025,3,7
2025-07-11 19:36:11,YN. ᥫ᭡,"i drink like peach tea, tea bag kind. then only 3 teaspoon sugar. lol.",2025 DEC SG Mummys,drink like peach tea tea bag kind teaspoon sugar laugh loud,2025,3,7
2025-07-11 19:37:05,YN. ᥫ᭡,cos i had GDM all 3 pregnancies. i had to take early OGTT frm my 2nd pregnancy.,2025 DEC SG Mummys,cos gdm pregnancies take early ogtt frm nd pregnancy,2025,3,7
2025-07-11 19:37:26,SW,Wah I see I see. Jiayou!,2025 DEC SG Mummys,wah see see jiayou,2025,3,7
2025-07-11 19:37:36,Sharon Y,ah what about lemon water ?,2025 DEC SG Mummys,ah lemon water,2025,3,7
2025-07-11 19:37:51,YN. ᥫ᭡,this time i stress cos i had been taking sweet drinks first tri cos can’t stomach any water. now trying to cut down & drink water tho sometimes will puke out,2025 DEC SG Mummys,time stress cos taking sweet drinks first tri cos ’ stomach water trying cut drink water tho sometimes puke,2025,3,7
2025-07-11 19:38:31,YN. ᥫ᭡,haven’t try yet. 🤔 maybe i shud.,2025 DEC SG Mummys,’ try yet maybe shud,2025,3,7
2025-07-11 19:43:25,Vivian,"Few slices of lemon with hot water, it's nice! Can try if you feel everything also sien hahaha",2025 DEC SG Mummys,slices lemon hot water nice try feel everything also sien hahaha,2025,3,7
2025-07-11 19:50:27,Hwee Ping Joanna 🌟,Hahahah whenever this happen to me... It becomes one of the highlight of my day! Hahaha,2025 DEC SG Mummys,hahahah whenever happen becomes one highlight day hahaha,2025,3,7
2025-07-11 21:05:45,mx~,Any tips ah? How you control ur craving? Which week will you be in next week? ‎<This message was edited>,2025 DEC SG Mummys,tips ah control craving week next week ‎this message edited,2025,3,7
2025-07-11 21:06:16,mx~,Have you started self testing🥹,2025 DEC SG Mummys,started self testing,2025,3,7
2025-07-11 21:09:24,Hilda,How to self test 😯,2025 DEC SG Mummys,self test,2025,3,7
2025-07-11 21:24:59,nadya,any constipation remedies other than prune juice?,2025 DEC SG Mummys,constipation remedies prune juice,2025,3,7
2025-07-11 21:28:12,mx~,I had the kit when i was pregnant w no1 😅,2025 DEC SG Mummys,kit pregnant w,2025,3,7
2025-07-11 21:35:27,YN. ᥫ᭡,very hard to control craving. so i usually hv cheat days. lol. i’ll only be 17wks nxt week. 🥹,2025 DEC SG Mummys,hard control craving usually hv cheat days laugh loud ’ wks nxt week,2025,3,7
2025-07-11 21:35:57,YN. ᥫ᭡,i test once 2 or 3wks ago….. very high sia. tt’s why i very stress,2025 DEC SG Mummys,test wks ago… high sia tt ’ stress,2025,3,7
2025-07-11 21:36:27,YN. ᥫ᭡,u had gdm previously?,2025 DEC SG Mummys,gdm previously,2025,3,7
2025-07-11 21:42:44,mx~,Oh oh more than 6.7? Sometimes i also exceeded,2025 DEC SG Mummys,oh oh sometimes also exceeded,2025,3,7
2025-07-11 21:42:52,mx~,Yes 🥲,2025 DEC SG Mummys,yes,2025,3,7
2025-07-11 21:43:03,mx~,V v difficult to control what to eat,2025 DEC SG Mummys,v v difficult control eat,2025,3,7
2025-07-11 22:06:04,fawn,"Mummies, is it normal to feel aches in your lower abdomen? :( I’ve been feeling it since this morning but no spotting whatsoever",2025 DEC SG Mummys,mummies normal feel aches lower abdomen ’ feeling since morning spotting whatsoever,2025,3,7
2025-07-11 22:06:08,fawn,Not sure if it’s normal,2025 DEC SG Mummys,sure ’ normal,2025,3,7
2025-07-11 23:06:27,Janie 🌸,Yes it’s usually normal as long as it’s not persistent and no other symptoms like bleeding etc,2025 DEC SG Mummys,yes ’ usually normal long ’ persistent symptoms like bleeding,2025,3,7
2025-07-11 23:17:55,Put,"yes yes, drink more water and have some rest mum",2025 DEC SG Mummys,yes yes drink water rest mum,2025,3,7
2025-07-11 23:25:14,Xinyi,Can i check is it common to have diarrhea quite often?,2025 DEC SG Mummys,check common diarrhea quite often,2025,3,7
2025-07-12 08:46:10,YN. ᥫ᭡,tt time was 10. i got a shock,2025 DEC SG Mummys,tt time got shock,2025,3,7
2025-07-12 08:46:26,YN. ᥫ᭡,u dont hv to do early ogtt?,2025 DEC SG Mummys,dont hv early ogtt,2025,3,7
2025-07-12 09:11:00,Mes🍀,"Hi, I had this cramp like feeling during first trimester, as long as no bleeding spotting and discharge that has very strong smell.you can monitor .  Gyne said we can be cert sensitive to our expension of uterus",2025 DEC SG Mummys,hi cramp like feeling first trimester long bleeding spotting discharge strong smellyou monitor gyne said cert sensitive expension uterus,2025,3,7
2025-07-12 09:11:39,fawn,Ahhh okok thank u!! Hahah ftm here so just a bit worried,2025 DEC SG Mummys,ah okok thank hahah ftm bit worried,2025,3,7
2025-07-12 09:12:44,Mes🍀,Same here..  she said it is normal it is a healthy sign.. similar to baby movements and etc,2025 DEC SG Mummys,said normal healthy sign similar baby movements,2025,3,7
2025-07-12 15:20:41,YQ,"Hello, have anyone use Human Dynamics company before for hiring of domestic helper?",2025 DEC SG Mummys,hello anyone use human dynamics company hiring domestic helper,2025,3,7
2025-07-12 17:16:16,mx~,"Hihi, anyone tried ikea/macdonalds/mr bean ice cream before? Is it safe for us to eat? 🍦",2025 DEC SG Mummys,hihi anyone tried ikeamacdonaldsmr bean ice cream safe us eat,2025,3,7
2025-07-12 17:17:59,Fel,I just had Macs McFlurry earlier this week 😂 I assume it’s ok cause it’s milk lol,2025 DEC SG Mummys,macs mcflurry earlier week assume ’ ok cause ’ milk laugh loud,2025,3,7
2025-07-12 17:29:52,Put,hehehe chatgpt is my bestie during 🤰🏻,2025 DEC SG Mummys,hehehe chatgpt bestie,2025,3,7
2025-07-12 17:42:25,mx~,I just had 3 mouthfuls 😬,2025 DEC SG Mummys,mouthfuls,2025,3,7
2025-07-12 17:59:37,SW,Oops I had IKEA ice cream sometime back.,2025 DEC SG Mummys,oops ikea ice cream sometime back,2025,3,7
2025-07-12 19:27:03,Yan Hong 🐒,You have very good control! 👍🏻,2025 DEC SG Mummys,good control,2025,3,7
2025-07-12 21:53:37,mx~,Hihi anyone delivered in Mt E before? Is it true that they offer lobster for every meals?😆,2025 DEC SG Mummys,hihi anyone delivered mt e true offer lobster every meals,2025,3,7
2025-07-12 21:55:24,Hwee Ping Joanna 🌟,Waaa so atas,2025 DEC SG Mummys,wa atas,2025,3,7
2025-07-12 21:55:57,mx~,Like still hav candlelight dinner😂,2025 DEC SG Mummys,like still hav candlelight dinner,2025,3,7
2025-07-12 21:59:23,Alethea,Yes they offer lobster as an option every meal. But after 3 years I am not too sure. They changed some of their perks after hearing their seminar,2025 DEC SG Mummys,yes offer lobster option every meal years sure changed perks hearing seminar,2025,3,7
2025-07-12 22:00:00,Alethea,Their package price almost double from 3 years ago 😅,2025 DEC SG Mummys,package price almost double years ago,2025,3,7
2025-07-12 22:00:02,mx~,Was it available for all rooms?,2025 DEC SG Mummys,available rooms,2025,3,7
2025-07-12 22:00:30,mx~,"For thomson, only suites have candlelight dinner. Normal single-bedded doesnt have it",2025 DEC SG Mummys,thomson suites candlelight dinner normal singlebedded doesnt,2025,3,7
2025-07-12 22:00:52,Alethea,Mt E novena only ya. mt e orchard no lobster,2025 DEC SG Mummys,mt e novena ya mt e orchard lobster,2025,3,7
2025-07-12 22:01:12,Alethea,And for Mt E novena every room was offered lobster. Since theu only had suites and single room ‎<This message was edited>,2025 DEC SG Mummys,mt e novena every room offered lobster since theu suites single room ‎this message edited,2025,3,7
2025-07-12 22:01:40,mx~,👍😄 hows ur experience there?,2025 DEC SG Mummys,hows experience,2025,3,7
2025-07-12 22:02:15,Alethea,"Was awesome, hotel like experience.",2025 DEC SG Mummys,awesome hotel like experience,2025,3,7
2025-07-12 22:04:12,mx~,Are you gg back this time round? Haha,2025 DEC SG Mummys,good game back time round haha,2025,3,7
2025-07-12 22:05:43,Alethea,Was thinking about going back but the cost is deterring me.   they double the package price since 3 years ago. So still considering,2025 DEC SG Mummys,thinking going back cost deterring double package price since years ago still considering,2025,3,7
2025-07-12 22:06:28,mx~,How much ah?,2025 DEC SG Mummys,much ah,2025,3,7
2025-07-12 22:07:00,mx~,I vaguely rmb thomson didnt rly giv any cakes. At most those butter cake. But wow Mt E give a set of cakes😄,2025 DEC SG Mummys,vaguely rmb thomson didnt rly giv cakes butter cake wow mt e give set cakes,2025,3,7
2025-07-12 22:09:08,Alethea,This is the price list for Mt E novena,2025 DEC SG Mummys,price list mt e novena,2025,3,7
2025-07-12 22:10:52,mx~,Wa still give gold bar😂,2025 DEC SG Mummys,wa still give gold bar,2025,3,7
2025-07-12 22:30:15,Sici // 思慈,"For those choosing public route, how to decide between KKH and NUH? Any gynaes to recommend?",2025 DEC SG Mummys,choosing public route decide kk women 's children 's hospital national university hospital gynaes recommend,2025,3,7
2025-07-12 22:31:19,Vern 🍭🦄,Lobster porridge if I’m not wrong!,2025 DEC SG Mummys,lobster porridge ’ wrong,2025,3,7
2025-07-12 23:14:29,Hash,"I’m with the public govt hosp and have choose NUH for 1st pregnancy. NUH as well for 2nd pregnancy. So far all the gynae I met, are nice and supportive",2025 DEC SG Mummys,’ public govt hosp choose national university hospital st pregnancy national university hospital well nd pregnancy far gynae met nice supportive,2025,3,7
2025-07-12 23:58:00,Put,"me SGH, anyone choose SGH too?",2025 DEC SG Mummys,sengkang general hospital anyone choose sengkang general hospital,2025,3,7
2025-07-12 23:58:29,Wei🦁,Which seminar is this?,2025 DEC SG Mummys,seminar,2025,3,7
2025-07-13 00:32:49,Alethea,It’s their maternity tour online seminar,2025 DEC SG Mummys,’ maternity tour online seminar,2025,3,7
2025-07-13 06:57:27,Hwee Ping Joanna 🌟,Looking to fix gynae,2025 DEC SG Mummys,looking fix gynae,2025,3,7
2025-07-13 07:00:25,Rachel Ong,Yes have.,2025 DEC SG Mummys,yes,2025,3,7
2025-07-14 07:43:13,Yan Hong 🐒,"Morning mummies, Anyone have cramps?",2025 DEC SG Mummys,morning mummies anyone cramps,2025,3,7
2025-07-14 08:12:40,fawn,I have! Slight cramps similar to period. But I was looking it up and other mummies in this grp also shared it’s normal :) as long as no bleeding or discharge with strong smell,2025 DEC SG Mummys,slight cramps similar period looking mummies grp also shared ’ normal long bleeding discharge strong smell,2025,3,7
2025-07-14 08:29:09,Yan Hong 🐒,"Yes, don’t have bleeding or discharge with strong smell. So means I can don’t worry la. Hahaha. Thanks!!",2025 DEC SG Mummys,yes ’ bleeding discharge strong smell means ’ worry la hahaha thanks,2025,3,7
2025-07-14 10:27:18,Kelly🐰,how to get this thomson bundle?,2025 DEC SG Mummys,get thomson bundle,2025,3,7
2025-07-14 10:28:42,Cat,purchase the maternity bundle. which is any of their 2 services. and pay $500 deposit for their room booking,2025 DEC SG Mummys,purchase maternity bundle services pay deposit room booking,2025,3,7
2025-07-14 10:31:36,Kelly🐰,ahh i see. what services are included ?,2025 DEC SG Mummys,ahh see services included,2025,3,7
2025-07-14 10:32:18,Cat,"confinement meal, TCM package, or thomson baby shop gift",2025 DEC SG Mummys,confinement meal tcm package thomson baby shop gift,2025,3,7
2025-07-14 10:35:33,mx~,Is it any room or need to be premier room and suite?,2025 DEC SG Mummys,room need premier room suite,2025,3,7
2025-07-14 10:36:45,Cat,premier room and suite get 25% off. while other room will get 10% off,2025 DEC SG Mummys,premier room suite get room get,2025,3,7
2025-07-14 10:38:13,Cat,"I took the premier room because after discount, it is very similar or chaper compare to 1 bedder",2025 DEC SG Mummys,took premier room discount similar chaper compare bedder,2025,3,7
2025-07-14 10:38:31,Cat,but I also don't need the above gift. planning to sell it away too :),2025 DEC SG Mummys,also dont need gift planning sell away,2025,3,7
2025-07-14 10:39:12,mx~,Yesss & premier room have candlelight dinner😆,2025 DEC SG Mummys,yes premier room candlelight dinner,2025,3,7
2025-07-14 10:39:36,mx~,"But if dont take the bundle, still have the 25% discount?",2025 DEC SG Mummys,dont take bundle still discount,2025,3,7
2025-07-14 10:40:25,Cat,i am considering either the premier or family suite. but the price difference is 1k per night 😱,2025 DEC SG Mummys,considering either premier family suite price difference k per night,2025,3,7
2025-07-14 10:41:11,mx~,Do you rmb how much is the confinement meal? You nt hiring confinement nanny ah,2025 DEC SG Mummys,rmb much confinement meal nt hiring confinement nanny ah,2025,3,7
2025-07-14 10:42:09,Cat,1968. but at baby fair got extra $20 off..,2025 DEC SG Mummys,baby fair got extra,2025,3,7
2025-07-14 10:42:20,mx~,"For 2023, they gave me 6 mths supply of diapers",2025 DEC SG Mummys,gave mths supply diapers,2025,3,7
2025-07-14 10:42:27,Cat,but I will hire helper to help washing and all..,2025 DEC SG Mummys,hire helper help washing,2025,3,7
2025-07-14 10:42:46,Cat,how do they calculate 6 months? 1 month 3 packets?,2025 DEC SG Mummys,calculate months month packets,2025,3,7
2025-07-14 10:43:17,mx~,Hmm forgot already. But i mix and match and use it till bb was 1yo. Hahaa,2025 DEC SG Mummys,hmm forgot already mix match use till bb hey hahaa,2025,3,7
2025-07-14 10:43:50,mx~,Is the tcm for mummy or baby?,2025 DEC SG Mummys,tcm mummy baby,2025,3,7
2025-07-14 10:44:56,Rachel Ong,Thomson got give free 6 month worth of diapers?,2025 DEC SG Mummys,thomson got give free month worth diapers,2025,3,7
2025-07-14 10:47:13,Cat,got different options.. some for mummy and some in the form of voucher. can use voucher for baby,2025 DEC SG Mummys,got different options mummy form voucher use voucher baby,2025,3,7
2025-07-14 10:48:11,SW,Which is the other service u booked?,2025 DEC SG Mummys,service booked,2025,3,7
2025-07-14 10:51:26,Cat,TCM flexi voucher..,2025 DEC SG Mummys,tcm flexi voucher,2025,3,7
2025-07-14 11:20:46,Yan Hong 🐒,"Just to check, do you all have helpers at home? How do you get used to having a helper at home?",2025 DEC SG Mummys,check helpers home get used helper home,2025,3,7
2025-07-14 11:22:37,Janice Wong 王诗云,Hi mummy. So for amnio test done at KKH it ranges from basic $1504 to complex $2018. But can claim Medisave so today I only paid $184 leh!,2025 DEC SG Mummys,hi mummy amnio test done kk women 's children 's hospital ranges basic complex claim medisave today paid leh,2025,3,7
2025-07-14 11:39:51,Cat,wow good to know this! is your gynae from KKH also? or he refer you to KK?,2025 DEC SG Mummys,wow good know gynae kk women 's children 's hospital also refer kk,2025,3,7
2025-07-14 11:43:46,Janice Wong 王诗云,My gynae referred me here.,2025 DEC SG Mummys,gynae referred,2025,3,7
2025-07-14 11:44:24,Janice Wong 王诗云,Results will be out in 2-3 weeks.,2025 DEC SG Mummys,results weeks,2025,3,7
2025-07-14 11:45:28,Janice Wong 王诗云,Oh then 2 days MC. Need to rest and observe for abnormalities loh. Otherwise may risk miscarriage.,2025 DEC SG Mummys,oh days mc need rest observe abnormalities loh otherwise may risk miscarriage,2025,3,7
2025-07-14 11:46:14,Vern 🍭🦄,"Sending love, light and positivity to all you mommies who are doing the amnio tests!! 💪🏼💪🏼",2025 DEC SG Mummys,sending love light positivity mommies amnio tests,2025,3,7
2025-07-14 11:48:48,Cat,is your gynae from KKH too? or private? do they do scan throughout the amnio to make sure baby doesn't come nearby?,2025 DEC SG Mummys,gynae kk women 's children 's hospital private scan throughout amnio make sure baby doesnt come nearby,2025,3,7
2025-07-14 11:49:48,Janice Wong 王诗云,Oh mine’s private. Yes yes the doc will scan and make sure the needle doesn’t poke the baby.,2025 DEC SG Mummys,oh mine ’ private yes yes doc scan make sure needle ’ poke baby,2025,3,7
2025-07-14 11:50:49,Cat,I see.. good to know that.. thanks for sharing! hopefully the result is all good!,2025 DEC SG Mummys,see good know thanks sharing hopefully result good,2025,3,7
2025-07-14 11:51:07,JC,"Hi, just to confirm the next mummy market will be in Oct 2025 right ?",2025 DEC SG Mummys,hi confirm next mummy market oct right,2025,3,7
2025-07-14 11:53:01,Abby🍀,Thanks for sharing. I might need to go for amnio if my 2nd NIPT still no result.,2025 DEC SG Mummys,thanks sharing might need go amnio nd nipt still result,2025,3,7
2025-07-14 11:53:23,Cat,yup..,2025 DEC SG Mummys,yup,2025,3,7
2025-07-14 11:55:45,Rachel Lim,Any recommendations between uv and steam steriliser? I’m still considering which to get in the next fair. 🤔,2025 DEC SG Mummys,recommendations uv steam steriliser ’ still considering get next fair,2025,3,7
2025-07-14 11:56:27,Jordan Mama,UV better.,2025 DEC SG Mummys,uv better,2025,3,7
2025-07-14 11:56:51,Abby🍀,UV better,2025 DEC SG Mummys,uv better,2025,3,7
2025-07-14 11:57:57,Celeste,UV has drying function,2025 DEC SG Mummys,uv drying function,2025,3,7
2025-07-14 11:58:25,Cat,there is also steam+dryer version like pigeon one,2025 DEC SG Mummys,also steamdryer version like pigeon one,2025,3,7
2025-07-14 11:58:36,Cat,UV can only be used with PPSU bottle..,2025 DEC SG Mummys,uv used ppsu bottle,2025,3,7
2025-07-14 11:59:55,YN. ᥫ᭡,UV better. UV can sterilize & dry then store inside.,2025 DEC SG Mummys,uv better uv sterilize dry store inside,2025,3,7
2025-07-14 12:01:52,Shar,UV better and the best brand out there is Haenim,2025 DEC SG Mummys,uv better best brand haenim,2025,3,7
2025-07-14 12:04:22,Rachel Lim,Thanks mummies!! I guess UV it is! 🥳,2025 DEC SG Mummys,thanks mummies guess uv,2025,3,7
2025-07-14 12:05:13,Rachel Lim,"Yes I saw haenim, it looks pretty, and expensive too haha.",2025 DEC SG Mummys,yes saw haenim looks pretty expensive haha,2025,3,7
2025-07-14 12:07:32,Lynn Chew,What are some PPSU brand for bottles?,2025 DEC SG Mummys,ppsu brand bottles,2025,3,7
2025-07-14 12:08:45,Hilda,Im getting dr brown! Pigeon my friend recco getting t-ester bottle,2025 DEC SG Mummys,im getting dr brown pigeon friend recco getting tester bottle,2025,3,7
2025-07-14 12:11:31,Cat,I think most of the brand will have..,2025 DEC SG Mummys,think brand,2025,3,7
2025-07-14 12:17:45,YN. ᥫ᭡,mine is still working well even after 7yrs. only changed the UV lights.,2025 DEC SG Mummys,mine still working well even yrs changed uv lights,2025,3,7
2025-07-14 12:17:55,YN. ᥫ᭡,it’s lasting,2025 DEC SG Mummys,’ lasting,2025,3,7
2025-07-14 12:20:22,Sam Ling Min,"what other things do you guys recommend to buy for a first time mom? what is needed or rather, what is not needed?",2025 DEC SG Mummys,things guys recommend buy first time mom needed rather needed,2025,3,7
2025-07-14 12:20:23,Sam Ling Min,i am struggling haha,2025 DEC SG Mummys,struggling haha,2025,3,7
2025-07-14 12:28:44,Hash,"It’s a struggle at first cause I live in a 3 room flat. So like v squeezy and everywhere I go also v close proximity with her. She sleeps in the living room cause I don’t have a spare room. So we’re not able to sit and watch tv in the living room, no choice just sit in our room.",2025 DEC SG Mummys,’ struggle first cause live room flat like v squeezy everywhere go also v close proximity sleeps living room cause ’ spare room ’ able sit watch tv living room choice sit room,2025,3,7
2025-07-14 12:28:50,Sharon Y,desperately want to know toooooo✋🏻✋🏻,2025 DEC SG Mummys,desperately want know,2025,3,7
2025-07-14 12:29:03,Hash,I have both UV & steam. But I prefer steam,2025 DEC SG Mummys,uv steam prefer steam,2025,3,7
2025-07-14 12:29:34,Lilian,may i know the reason?,2025 DEC SG Mummys,may know reason,2025,3,7
2025-07-14 12:30:08,Hash,"Philips, Hegen, Pigeon, tommee tippee, dr brown",2025 DEC SG Mummys,philips hegen pigeon tommee tippee dr brown,2025,3,7
2025-07-14 12:31:32,Hash,Cause steam I finds that it cleans the bottle better than uv. My bottle always comes out super dry and hot whereas uv sometimes still got water droplet and I need to let it air dry. I’ve been using my steam steriliser since 2023 and it’s still gg strong till now. easier also cause no need to replace the uv light or anyth ‎<This message was edited>,2025 DEC SG Mummys,cause steam finds cleans bottle better uv bottle always comes super dry hot whereas uv sometimes still got water droplet need let air dry ’ using steam steriliser since ’ still good game strong till easier also cause need replace uv light anyth ‎this message edited,2025,3,7
2025-07-14 12:32:51,Yan Hong 🐒,Do you all allow her to access to your master bedroom and kids room?,2025 DEC SG Mummys,allow access master bedroom kids room,2025,3,7
2025-07-14 12:33:04,Hash,Chiboji is a must for me. Been using it for 1 year plus and it’s so effective in removing mucus. I also use sterimar to spray before sucking mucus.,2025 DEC SG Mummys,chiboji must using year plus ’ effective removing mucus also use sterimar spray sucking mucus,2025,3,7
2025-07-14 12:33:32,Fel,Which brand are you using? :),2025 DEC SG Mummys,brand using,2025,3,7
2025-07-14 12:33:42,Hash,"Yes. Because she needs to clean my room and wardrobe. But I also have cctv in my room so if anyth goes missing, we can see cctv first before straight away accusing her",2025 DEC SG Mummys,yes needs clean room wardrobe also cctv room anyth goes missing see cctv first straight away accusing,2025,3,7
2025-07-14 12:33:47,Hash,Philips avent!,2025 DEC SG Mummys,philips avent,2025,3,7
2025-07-14 12:35:07,Hash,"When I was a ftm, I bought soooo many diff kinds of bottles. Pigeon, philips, hegen, TT, Dr.brown, chicco bottle. But now I’m only using philips and hegen bottles. Cause my toddler prefers this 2. And also dr.brown and Chicco bottle so hard to wash cause got so many parts lol",2025 DEC SG Mummys,ftm bought many diff kinds bottles pigeon philips hegen tt drbrown chicco bottle ’ using philips hegen bottles cause toddler prefers also drbrown chicco bottle hard wash cause got many parts laugh loud,2025,3,7
2025-07-14 12:37:30,Hash,"I think just buy slowly first. I bought the bigger things like baby’s crib, bathtub, car seat and stroller. Then slowly2 buy the rest. If you’re planning to latch, silverette nursing cups was a lifesaver for me. My nipples used to have open wounds and cracks so often and the nursing cups was like magic. I just squeezed some of my BM onto the cup and put it on my nipples overnight. The next day, the wounds was alrd dried up and doesn’t hurt",2025 DEC SG Mummys,think buy slowly first bought bigger things like baby ’ crib bathtub car seat stroller slowly buy rest ’ planning latch silverette nursing cups lifesaver nipples used open wounds cracks often nursing cups like magic squeezed breast milk onto cup put nipples overnight next day wounds alrd dried ’ hurt,2025,3,7
2025-07-14 12:37:55,Rachel Ong,Personally prefer steam sterilizer too,2025 DEC SG Mummys,personally prefer steam sterilizer,2025,3,7
2025-07-14 12:46:33,mx~,Any recommendation for baby cot where it can connect to the our mattress and can open it at the side?,2025 DEC SG Mummys,recommendation baby cot connect mattress open side,2025,3,7
2025-07-14 12:47:11,Fel,Oh I’m looking for this too! Haha. Even better if it’s travel cot kind and can move around the house 😬,2025 DEC SG Mummys,oh ’ looking haha even better ’ travel cot kind move around house,2025,3,7
2025-07-14 12:47:13,mx~,Do you put smthg like a shelter?,2025 DEC SG Mummys,put smthg like shelter,2025,3,7
2025-07-14 12:47:30,mx~,Hahaha ya,2025 DEC SG Mummys,hahaha ya,2025,3,7
2025-07-14 12:47:42,Fel,Didn’t see much options at the mummy’s market for this type surprisingly,2025 DEC SG Mummys,’ see much options mummy ’ market type surprisingly,2025,3,7
2025-07-14 12:48:27,Hash,I used to use this. Can open up the sides and lock the wheels in place.,2025 DEC SG Mummys,used use open sides lock wheels place,2025,3,7
2025-07-14 12:48:50,Hash,I also bought Joie one. It’s travel friendly. Can fold up nice and compact,2025 DEC SG Mummys,also bought joie one ’ travel friendly fold nice compact,2025,3,7
2025-07-14 12:49:07,Hash,Yes. A partition. So we cnnt see her sleeping area and also give her privacy,2025 DEC SG Mummys,yes partition cnnt see sleeping area also give privacy,2025,3,7
2025-07-14 12:49:55,Fel,Does this come with the higher portion so don’t need to bend so low to put bb down?,2025 DEC SG Mummys,come higher portion ’ need bend low put bb,2025,3,7
2025-07-14 12:50:30,Fish,Anyone went malaysia for 4D scan?,2025 DEC SG Mummys,anyone went malaysia scan,2025,3,7
2025-07-14 12:51:10,Hash,"Ya. If your room is small, v squeezy",2025 DEC SG Mummys,ya room small v squeezy,2025,3,7
2025-07-14 12:51:14,mx~,Can share the partition?😆,2025 DEC SG Mummys,share partition,2025,3,7
2025-07-14 12:51:32,Chelsea Woo Yuan En,🌟*Essentials for the baby*🌟,2025 DEC SG Mummys,essentials baby,2025,3,7
2025-07-14 12:52:30,Hash,"If baby is newborn, you can set it higher. Once baby can crawl, can lower it down so baby won’t fall over. I bought mine at Mother care",2025 DEC SG Mummys,baby newborn set higher baby crawl lower baby ’ fall bought mine mother care,2025,3,7
2025-07-14 12:53:12,Hash,This one!,2025 DEC SG Mummys,one,2025,3,7
2025-07-14 12:53:45,Chris,Is it true that if pregnant then no need to queue when taking bus 707 at the custom?,2025 DEC SG Mummys,true pregnant need queue taking bus custom,2025,3,7
2025-07-14 12:56:07,Fel,Ah ok thank you!,2025 DEC SG Mummys,ah ok thank,2025,3,7
2025-07-14 12:56:15,Serena,Anyone has rash?,2025 DEC SG Mummys,anyone rash,2025,3,7
2025-07-14 12:56:46,Hash,"For baby’s diapers, i sugggest to buy 1-2 pack first. Cause some babies outgrow the NB size v fast.",2025 DEC SG Mummys,baby ’ diapers sugest buy pack first cause babies outgrow nb size v fast,2025,3,7
2025-07-14 13:01:02,Rachel Ong,Any moms used the elevated bath tubs previously? I’m thinking to get an elevated one instead of putting it on the floor but I’m not quite sure if it’s a good idea haha.,2025 DEC SG Mummys,moms used elevated bath tubs previously ’ thinking get elevated one instead putting floor ’ quite sure ’ good idea haha,2025,3,7
2025-07-14 13:01:33,Hash,I bought a stand last time to put the bath tub. Easier for me and mil to shower baby,2025 DEC SG Mummys,bought stand last time put bath tub easier mil shower baby,2025,3,7
2025-07-14 13:02:10,Hash,"I bought one that is foldable. So once we shower baby alrd, we fold it and put one side. And also because it has wheels, it’s easy for my mil to push",2025 DEC SG Mummys,bought one foldable shower baby alrd fold put one side also wheels ’ easy mil push,2025,3,7
2025-07-14 13:02:35,Rachel Ong,My first born I got the floor type but I find that I keep bending over very tiring. 💀,2025 DEC SG Mummys,first born got floor type find keep bending tiring,2025,3,7
2025-07-14 13:03:03,Rachel Ong,Can use approx how long ah? For urs at least.,2025 DEC SG Mummys,use approximately long ah urs least,2025,3,7
2025-07-14 13:04:51,Hash,We used till my son was too tall for the bath tub and beginning to pull the sides to stand up. I think ard 7-8 months.,2025 DEC SG Mummys,used till son tall bath tub beginning pull sides stand think ard months,2025,3,7
2025-07-14 13:05:05,Hash,"Ya, overtime your back will hurt one.",2025 DEC SG Mummys,ya overtime back hurt one,2025,3,7
2025-07-14 13:05:32,Hash,"Then after he learnt how to stand, we switch to Cony bath stand",2025 DEC SG Mummys,learnt stand switch cony bath stand,2025,3,7
2025-07-14 13:05:36,Hash,I’m still using it now,2025 DEC SG Mummys,’ still using,2025,3,7
2025-07-14 13:06:47,Rachel Ong,"Yah lo, Alright great! Thanks for your reply!",2025 DEC SG Mummys,yah lo alright great thanks reply,2025,3,7
2025-07-14 13:07:57,mx~,I ask my husb and helper shower my boy😅😬 hahahahahahahahaa,2025 DEC SG Mummys,ask husb helper shower boy hahahahahahahahaa,2025,3,7
